Time,Prophet 30d default,Prophet 30d default no_ex,Prophet 60d default no_ex,Prophet 120d default no_ex,Prophet 240d default no_ex,Prophet 240d default,Prophet 60d default,Prophet 120d default
2019-11-17 04:00:00,894542.3278683203,869592.3817392674,878125.7046347855,893037.2145731105,868045.6338644202,866955.6475851912,888877.4864808375,896304.7948673916
2019-11-17 05:00:00,896494.9674637088,869380.6727701029,877266.3909145735,892911.0293831052,865512.5325505643,866388.2155818472,888327.6713181585,897374.6726640629
2019-11-17 06:00:00,925555.0532480327,896142.6830946731,902808.5264762759,919832.1249646776,891228.6494639851,891004.4446902558,912369.7158714887,924403.9816579819
2019-11-17 07:00:00,972990.4102911572,956182.2028251673,961632.1683595143,980578.8788308762,953335.95064373,945992.0219293262,967348.7689036947,979570.9094201482
2019-11-17 08:00:00,1045384.3440913546,1038969.9759341789,1043987.1092589481,1064454.4010539975,1040942.4552320278,1038277.881768209,1050209.416774525,1064674.7084146154
2019-11-17 09:00:00,1129886.7765303631,1119798.4599237181,1125576.481707466,1146082.2214968018,1126840.7175129177,1129613.0535443507,1132025.656647387,1150474.1634675213
2019-11-17 10:00:00,1174933.685955596,1174582.790337767,1182005.127541475,1200724.493258079,1184270.04879445,1180433.0032280502,1182279.1563707925,1198559.1008223412
2019-11-17 11:00:00,1193552.687750675,1195370.1777850785,1204462.618945153,1220189.1023651583,1204497.7843671625,1191335.400128586,1197248.8623836972,1211389.6126829232
2019-11-17 12:00:00,1188507.0297735082,1193656.1584584394,1203607.9870358133,1216130.766385552,1200426.0095667453,1185587.6646266258,1194834.06934998,1207092.8565422392
2019-11-17 13:00:00,1183937.055808986,1188867.1471828036,1198562.3493118735,1208267.187602747,1193419.083219714,1177916.45601918,1189794.886720645,1203362.8108928518
2019-11-17 14:00:00,1182976.6550065188,1192139.3272527056,1200764.2352665195,1208020.0850793866,1195180.512108015,1183846.9168716168,1191976.9252410382,1206177.84381468
2019-11-17 15:00:00,1179185.1794675498,1199104.262955641,1206411.00431504,1211440.6707152897,1200257.5702928018,1182093.1783240957,1192455.4245913785,1203719.5008479222
2019-11-17 16:00:00,1168458.4079739598,1196704.5283374917,1202855.593654597,1206189.7442927442,1194394.905288445,1170501.4190295967,1186185.47909405,1194128.9541622247
2019-11-17 17:00:00,1149761.5976266412,1176473.9532818443,1181728.7322405619,1184645.3334098791,1169533.9030174792,1141623.7121398817,1159572.6131131554,1168956.7446430763
2019-11-17 18:00:00,1108052.1365232305,1141889.5250534646,1146428.4200600297,1150722.4625343208,1131250.1663859366,1093491.2743602465,1117451.6216684992,1126932.643475882
2019-11-17 19:00:00,1073612.8216303699,1104191.7021793653,1108135.1254869509,1115229.4113650683,1092856.1629728263,1054730.5154474762,1074444.619752146,1089188.691188462
2019-11-17 20:00:00,1019222.8668188528,1072237.3960157668,1075689.9175060587,1085820.0968814332,1063379.902156604,1022467.7384444928,1025149.7039673371,1040244.6425636779
2019-11-17 21:00:00,985777.5774734857,1046643.0874495191,1049610.6186155782,1061847.4748558293,1041500.8661323809,989499.0264483286,993680.7349779163,1008283.3150962399
2019-11-17 22:00:00,957786.2775259641,1022865.0004183142,1025104.1093499851,1038243.2472184479,1020284.9296519585,958679.1957788253,965021.1585243116,977225.5949122279
2019-11-17 23:00:00,933608.7776165674,998430.1399773656,999431.0051228576,1012981.5441272407,996323.528805854,921460.0148227417,933590.2286980757,943466.879681561
2019-11-18 00:00:00,1081311.9194488965,1003163.4555839566,986693.1382912071,997826.221303148,978676.7909445228,1026220.9295249295,1043127.8468829943,1048171.5915494168
2019-11-18 01:00:00,1062783.2661998253,986529.4125358191,968086.107432669,981014.2191990408,961851.6327925168,1004914.0645072463,1020908.748265225,1028124.5553242628
2019-11-18 02:00:00,1047327.7487739992,976561.2079898781,956103.6289248366,971023.5555867931,951943.1297876608,989642.6233676288,1004810.0672176776,1013220.715105462
2019-11-18 03:00:00,1034718.9465511104,970549.8572231194,948066.1681012183,964373.1093959503,944989.3406143853,975459.7273295659,988669.7016764669,998269.1420327697
2019-11-18 04:00:00,1030080.6635581839,968701.4421566802,943971.8208922566,961003.5765389805,940452.6857614388,966144.0575702162,980522.4051125599,989119.4733837025
2019-11-18 05:00:00,1044787.9021569389,979350.1782696485,951972.913766993,969864.8549562355,947866.0695171284,973467.4499610045,986152.3228978104,998382.6491998158
2019-11-18 06:00:00,1070702.701905543,1015528.4133823041,985258.1543759904,1004971.0601927761,982854.3796615636,1003826.5336939385,1015571.2920659629,1029218.8594877908
2019-11-18 07:00:00,1113341.1623663146,1083577.5345415608,1050709.7757889633,1073094.6999979923,1053511.5334278739,1071224.7727219278,1073267.129524837,1091516.6276521715
2019-11-18 08:00:00,1204333.1707551114,1173547.0248993342,1138986.507619858,1163715.2663002345,1148975.9513338376,1169449.8162465775,1158645.7900291197,1182995.924268066
2019-11-18 09:00:00,1283400.268574269,1261418.7102910834,1226302.614894417,1251668.2787589107,1242094.0964874572,1256931.874396126,1243170.914512297,1266733.2802314062
2019-11-18 10:00:00,1351890.2994762363,1323357.5425999016,1288472.9223684282,1312275.2073481982,1306108.8318706194,1324162.091574925,1304857.710163317,1330270.2548751598
2019-11-18 11:00:00,1375484.0742380405,1351024.6824801003,1316437.4208557364,1337181.9049874651,1332209.3500816314,1348202.9699314078,1326607.9394059868,1349587.9319515668
2019-11-18 12:00:00,1374831.3943806372,1355219.3998229264,1320362.9003102588,1337771.0650546893,1333175.6422318665,1349128.65512024,1328697.6353431651,1349082.488054024
2019-11-18 13:00:00,1369897.4579066874,1354915.694710526,1319027.325979037,1333572.7730477771,1330279.9912235485,1346862.4596748003,1329664.0536384056,1347825.8796147488
2019-11-18 14:00:00,1375751.309292613,1361340.8410078012,1323899.5236152369,1336017.2898099653,1335211.3559484207,1345555.7000832024,1335501.0844403876,1353666.0049631074
2019-11-18 15:00:00,1378973.7500481482,1370575.5119174714,1331467.2213981345,1341305.3913352673,1342564.637507802,1347807.7473873198,1337486.8145730542,1354133.807546443
2019-11-18 16:00:00,1372932.9075689118,1369913.2237557922,1329325.3031393548,1337233.8114003853,1338136.3385036888,1336916.4651897685,1330962.525418729,1344717.292523754
2019-11-18 17:00:00,1356413.3257483575,1350846.2185692617,1309093.8733904331,1316195.430853067,1313877.9934128558,1310435.3961952608,1306906.7515445172,1322173.6516232137
2019-11-18 18:00:00,1319433.8874472815,1316521.496818781,1273973.9752378433,1282024.713988707,1275336.9446941083,1269750.0341712933,1273160.7141026964,1286187.1301424399
2019-11-18 19:00:00,1288628.7634941512,1277905.6502817103,1234991.4804675577,1245465.6555263468,1235800.0385410762,1229932.5471271067,1235021.3515479027,1250253.9599754403
2019-11-18 20:00:00,1248865.8348722737,1243861.8264159742,1201018.4784602984,1214201.424927018,1204307.6656473973,1195155.3517344575,1198020.2192333492,1214449.1574617154
2019-11-18 21:00:00,1212922.1861860065,1215203.2197117673,1172718.3645647522,1187681.3648677943,1179588.8496196636,1168464.538717472,1165653.3226327787,1180531.206697444
2019-11-18 22:00:00,1194202.3353525042,1187518.0126881457,1145381.532452405,1160915.4119589909,1154768.7945104702,1139974.0576164967,1137003.7164263022,1149830.2144545268
2019-11-18 23:00:00,1170456.203711755,1158283.5877729356,1116220.658801202,1131894.9350939856,1126488.4603456494,1107480.5878429844,1108432.867343319,1119528.4774052561
2019-11-19 00:00:00,1124397.9081180175,1129136.265529537,1087453.0687518192,1102468.9424848552,1099846.9632144256,1071525.8236832097,1070008.3073807887,1080379.7857867694
2019-11-19 01:00:00,1115805.2078138934,1105560.9587808067,1063999.5971987918,1080663.5131910997,1077388.2194702309,1058980.8683523706,1052964.5642345238,1065895.3251939986
2019-11-19 02:00:00,1088621.6332316573,1087732.569479765,1046739.5801162902,1065153.8646024643,1061292.9769568844,1043002.2040414268,1034035.6011760826,1048551.5534981983
2019-11-19 03:00:00,1071460.8010270249,1073624.7680464217,1033161.3518984092,1052658.0101250934,1047739.2039497374,1027561.4490181307,1019764.2486233839,1035168.5480777166
2019-11-19 04:00:00,1066277.4447392393,1063887.8148262869,1023337.2345722886,1043356.9871815263,1036291.9724322462,1017051.751071221,1012336.3133424476,1028172.5941981608
2019-11-19 05:00:00,1072523.3250543098,1066572.7946370195,1025357.146048656,1046313.8805953565,1036494.6806190911,1018399.9760142291,1016201.4013260575,1032945.2969238573
2019-11-19 06:00:00,1106565.5025710787,1093886.0667876003,1052309.5775617075,1075457.523761834,1063923.143550827,1048540.7115991104,1045006.8030520735,1064236.3775997255
2019-11-19 07:00:00,1157984.8405178252,1151575.6565397773,1111101.433454933,1137381.9921038146,1126665.8376160355,1110692.3318664087,1103467.5881109182,1124927.0239831212
2019-11-19 08:00:00,1245104.2420752363,1230002.5443737274,1192615.5313655941,1221491.1249322135,1213981.5565057884,1202932.8234143988,1188632.3654081172,1213247.3066945218
2019-11-19 09:00:00,1314604.6106629812,1306279.888557806,1273394.3502267464,1302758.8494631078,1298942.8276349835,1292630.545985637,1269197.5227974777,1295326.8398347977
2019-11-19 10:00:00,1373940.1217210775,1357714.3447610275,1329492.2084989334,1356785.9636657261,1355011.4200480531,1358430.554502138,1327601.5724117744,1354124.0281346259
2019-11-19 11:00:00,1392473.1952863587,1376301.9935967447,1351874.0372584504,1375450.7231569013,1373478.9199313177,1375514.500737519,1348647.1610431506,1372093.339751223
2019-11-19 12:00:00,1389080.1611621017,1372278.6390949583,1350564.2429716229,1370190.2333791233,1367100.3446243086,1372839.6492364905,1348408.5116746526,1369327.1181146433
2019-11-19 13:00:00,1378040.091288484,1363847.3880406185,1344202.2237665288,1360447.0010917084,1357088.7183473848,1368137.9544753423,1343419.510399079,1362243.2373140887
2019-11-19 14:00:00,1370429.910542333,1362064.171753157,1344261.8304479262,1357573.8170819967,1355148.2533157521,1368575.551804156,1345571.2091184151,1362330.9595849004
2019-11-19 15:00:00,1377703.045475489,1363612.8385054562,1347372.4096112647,1357817.4511369169,1355990.041482799,1371442.3662729352,1351817.9455045806,1365842.732661589
2019-11-19 16:00:00,1368919.0083531106,1356584.054849749,1341279.9673590537,1349114.2160305528,1345554.5860243712,1354992.210763839,1348643.0653721304,1358999.6603158829
2019-11-19 17:00:00,1339155.201973954,1332716.4624290494,1317650.4186376967,1323960.6668272635,1315867.6934720802,1319171.3990537922,1322171.4058399128,1329740.5944332792
2019-11-19 18:00:00,1307704.5617922063,1294654.3424248,1279627.3276185037,1286169.5046560848,1272450.8021154557,1278184.7800547364,1288126.6833268336,1294616.992501254
2019-11-19 19:00:00,1271206.721415101,1252606.2536730175,1238174.4601770348,1246378.6411005172,1228522.1199852119,1235902.4115628672,1249915.2700472735,1256380.5890393648
2019-11-19 20:00:00,1244628.045518097,1215083.524948285,1202179.1576430718,1212204.6473110996,1193092.128668876,1195146.3352572585,1215130.9356609092,1222467.5275082074
2019-11-19 21:00:00,1220029.5955512875,1183140.8010356904,1172378.0210486632,1183143.6913894003,1164924.3895053898,1176025.4211816723,1190682.191208311,1197468.53487581
2019-11-19 22:00:00,1186274.4765092046,1152792.8938441686,1144100.9651527014,1154312.5899712732,1137196.9859653546,1152976.7793668457,1153021.8433720479,1158787.95023794
2019-11-19 23:00:00,1156840.608414326,1121613.2605669992,1114509.2218911967,1123747.5461451593,1106562.5275491122,1118858.4771921956,1123611.627147968,1126536.592545459
2019-11-20 00:00:00,1108138.5070831487,1090844.5172313282,1093030.7533480092,1094223.9009794083,1078366.1057265704,1082840.373722422,1092650.8408792273,1092600.18238031
2019-11-20 01:00:00,1085717.1922652007,1067220.3835399512,1070586.706164002,1071929.1954226806,1054689.8133495979,1052355.7915279944,1070923.5660244273,1069449.401707534
2019-11-20 02:00:00,1071043.5953379173,1049608.2267147275,1054739.0070427135,1056360.0366652943,1037882.4739253464,1034833.8609073817,1058210.8073790527,1056204.728883473
2019-11-20 03:00:00,1061700.2192544763,1035944.6576004862,1042686.6947911757,1044107.182540407,1024081.2226384487,1023030.8209570255,1045463.2474798694,1043344.194092236
2019-11-20 04:00:00,1062337.7167119507,1027585.1339808136,1034525.7667678744,1035295.7191491427,1012894.1971507849,1015702.4984893897,1039761.9002705485,1038514.4679422864
2019-11-20 05:00:00,1069460.7287562245,1033528.1756951528,1038640.0832486415,1039077.7266192483,1013949.8228618801,1020471.1928937591,1046626.3714604102,1047033.1312190505
2019-11-20 06:00:00,1089281.1198252765,1066308.699404797,1068340.8002449227,1069548.464772709,1042851.7884661718,1046009.607309829,1073105.9121432288,1073029.161786601
2019-11-20 07:00:00,1150446.2181738936,1130911.4622167465,1130380.4262801176,1133371.8039926614,1107587.2622630042,1107739.0074557606,1133539.0377234796,1134547.3773118102
2019-11-20 08:00:00,1230347.8243277457,1216223.0365514625,1215154.1457302778,1219797.933284254,1197208.6451562382,1194058.1887838787,1217337.4447351887,1219300.1239931646
2019-11-20 09:00:00,1312192.2474404639,1298134.5281938757,1298754.6611088363,1303474.8214430425,1284585.0750852663,1282584.7130971537,1299560.6060187106,1302697.8271985166
2019-11-20 10:00:00,1364863.1778193272,1353741.3735097041,1357177.716579651,1359708.9689826067,1343083.665888961,1344775.6001037664,1356463.3777809262,1359642.4672576077
2019-11-20 11:00:00,1386201.0742665378,1375787.141941301,1381722.0041474537,1380302.742875862,1364028.5123774873,1367530.303905069,1379652.1409370848,1379935.9490440742
2019-11-20 12:00:00,1386311.9038762585,1375456.5276256665,1382788.8874582509,1376842.223319488,1360256.4794412882,1367067.0920831205,1380239.350153162,1376905.6693605278
2019-11-20 13:00:00,1392700.5767029284,1371328.7113610348,1379073.964595818,1368965.255552301,1353009.4682805627,1367053.7981367684,1379094.9980744666,1374214.286336978
2019-11-20 14:00:00,1390667.0372487109,1374097.693961211,1381748.4254011638,1368062.6016221335,1353925.734187737,1365595.9946733706,1381345.7798273521,1371544.6249055504
2019-11-20 15:00:00,1390343.6683211294,1379812.4610867472,1387084.4065985684,1370210.1399531416,1357597.4822380731,1362936.4017059314,1386273.7093665935,1371147.2014342444
2019-11-20 16:00:00,1386602.5528126408,1376222.9611033958,1382748.3667559302,1363099.7370174078,1349867.7742938965,1347248.278031988,1381416.4056654663,1363925.3904558844
2019-11-20 17:00:00,1370725.8769423591,1355167.8507789688,1360636.4003717194,1339099.6386851044,1322723.348765572,1318632.482788774,1358737.4690145284,1339874.0152017255
2019-11-20 18:00:00,1340174.8216751623,1319528.6080077584,1324145.8826560392,1302085.4261196197,1281682.448634471,1280249.3126100628,1325150.0360880652,1304899.5802020547
2019-11-20 19:00:00,1301618.8701368931,1279552.7261478156,1284214.9673358558,1262859.686181416,1239952.7973297536,1238450.2233853403,1285756.8213965665,1265244.9275479014
2019-11-20 20:00:00,1269342.063632781,1243604.1781756098,1249417.309221374,1229154.5240427693,1206514.5635265452,1206459.5943054578,1253792.2361389413,1233168.8480124911
2019-11-20 21:00:00,1242112.6984645508,1212702.070120521,1220181.105496395,1200463.2467657693,1180107.5611770488,1181708.300654176,1226811.324303881,1205500.7972354013
2019-11-20 22:00:00,1213534.8781632208,1183116.83194576,1191828.358057354,1171837.424500573,1153918.3981340847,1156528.370556435,1199088.0741867302,1175119.3828890598
2019-11-20 23:00:00,1191567.2418820593,1152756.1279500378,1161809.0088046168,1141281.5912046877,1124626.259796851,1128052.5656628816,1173235.7381750576,1147671.859141448
2019-11-21 00:00:00,1132040.9820009347,1123450.6339921146,1136774.5232761821,1114613.3564560972,1096318.9570976612,1088025.2826775538,1125904.1285587025,1109898.7366581052
2019-11-21 01:00:00,1116424.6572658813,1100071.2631693594,1113342.283358119,1091943.08583506,1073509.0832900538,1066705.7478851995,1104930.532323386,1089722.4695478468
2019-11-21 02:00:00,1104577.462967401,1082509.4691935054,1096166.9539853265,1075789.0266895688,1057302.0627331699,1052247.521583284,1088359.7389763577,1074653.6146314444
2019-11-21 03:00:00,1088151.7393370804,1068448.05727122,1082512.3372398503,1062769.964394508,1043815.3798687456,1036963.7790058217,1072586.3508696454,1059078.482910127
2019-11-21 04:00:00,1084401.3115858727,1058903.620279627,1072517.2889770526,1053006.5943642624,1032644.4441931992,1029277.1451646953,1065600.7656645009,1052959.6660089688
2019-11-21 05:00:00,1084191.2797910594,1062893.2695663732,1074563.0264417839,1055632.7211608335,1033442.5756957764,1030331.2827680251,1070656.6021040664,1056408.9377976733
2019-11-21 06:00:00,1108449.6191738513,1093475.2432593242,1101936.6918939075,1084751.2020014222,1061877.8761310207,1057080.083959093,1102576.3608895582,1087763.9381198906
2019-11-21 07:00:00,1168182.073666356,1156286.1062113368,1161398.9918559561,1147081.025715473,1126002.4176127752,1117341.210583003,1159868.9278439519,1147357.4048497884
2019-11-21 08:00:00,1240512.7760880059,1240403.2539286364,1243415.8571494708,1231955.6142308882,1214885.4969838366,1200049.9369339638,1224693.4498156926,1214854.8699568112
2019-11-21 09:00:00,1313109.265786411,1321217.5988899048,1324185.3773589677,1314090.3721565583,1301354.7919372013,1284212.7431585502,1304268.1853678948,1296128.1119270339
2019-11-21 10:00:00,1366172.1693250635,1375030.5469487375,1379778.0271478435,1368815.2738541306,1358721.7256284696,1342242.2982224296,1357252.3662557772,1349947.0793047445
2019-11-21 11:00:00,1386938.8815791435,1394192.2514174676,1401494.5626958932,1387924.5456234107,1378304.0263354573,1362175.997990964,1374645.6368612286,1367560.5037167727
2019-11-21 12:00:00,1372870.0381061572,1390248.8536958073,1399690.2204404343,1383002.83309422,1373007.7286196896,1355820.2748489683,1372816.121297292,1360906.0680651858
2019-11-21 13:00:00,1365864.0211235695,1382571.5235645468,1393039.4282765111,1373718.7109526163,1364182.693121261,1351740.5384271173,1368139.1432183092,1353758.9910985273
2019-11-21 14:00:00,1367798.915681341,1382368.7245078653,1392773.9356908684,1371513.9875754192,1363545.2284363,1353461.0692031463,1367560.4562421616,1352123.7082184227
2019-11-21 15:00:00,1382601.6582116345,1385491.37754515,1395295.889675838,1372500.5188383383,1365695.2604427913,1362382.3995163392,1375542.6191475885,1359691.9341832616
2019-11-21 16:00:00,1378748.3758122872,1379015.0066472455,1388398.6994287344,1364369.5663390723,1356435.4130331061,1354480.7891272425,1369773.6340152472,1351703.0880582763
2019-11-21 17:00:00,1353891.5798648384,1354301.971331335,1364031.7532947909,1339467.5483988076,1327726.2624592634,1324629.0544510602,1345558.0792909549,1326323.921638464
2019-11-21 18:00:00,1307796.0531202136,1314436.7117828873,1325561.467852716,1301664.5128544404,1285120.0253477604,1280772.9589876644,1308350.0090320571,1287333.4352112408
2019-11-21 19:00:00,1274446.0849054814,1270410.5423801383,1283862.5163330415,1261795.7856645111,1241909.529227916,1242882.1204921224,1269004.677800382,1251100.629847297
2019-11-21 20:00:00,1230754.3834205088,1231282.0913857336,1247475.302618316,1227648.1386709746,1207160.6962104216,1206192.7461748673,1233165.2947339981,1216133.5486237158
2019-11-21 21:00:00,1194918.419397205,1198243.724720854,1216845.1254340326,1198751.9220901383,1179656.0634183935,1177255.3358921376,1204032.8157300395,1187488.1954526887
2019-11-21 22:00:00,1170007.5971589468,1167269.1043986485,1187332.0045134472,1170153.4133574045,1152580.401464131,1153532.6223119684,1181552.2712134009,1164290.4464608433
2019-11-21 23:00:00,1146999.6864761608,1135942.8453135393,1156405.838301192,1139822.7060952936,1122598.35714087,1124616.5875395394,1154640.2494561304,1137020.512191605
2019-11-22 00:00:00,1108996.53441301,1111011.3801060203,1125161.1315691252,1114785.5485007635,1095784.2141816614,1088192.9043805145,1112780.1434379613,1100098.4899670568
2019-11-22 01:00:00,1085923.0062344207,1087293.5213758247,1101480.6414797462,1092725.7025741863,1072657.6749808015,1063467.0993245253,1089408.5220743453,1078266.176229329
2019-11-22 02:00:00,1072800.4110035747,1069753.0654441824,1084148.1883438781,1077327.4778589641,1056313.65735302,1051340.825146406,1073895.236041615,1066267.0638718233
2019-11-22 03:00:00,1057353.361996923,1056185.324373435,1070510.7363470115,1065222.1414102323,1042865.1131689191,1038495.6243763043,1061333.7269266725,1054593.726241393
2019-11-22 04:00:00,1044787.2717378715,1047555.0033704025,1060988.8043221545,1056534.8912622107,1031882.6226133218,1025259.7011813204,1050706.1545343767,1044723.9799630952
2019-11-22 05:00:00,1048898.2271625258,1052659.4413394772,1064224.8055418595,1060364.886733612,1032976.5072459682,1027135.0833757496,1056798.215418839,1050771.902743733
2019-11-22 06:00:00,1084381.9409514857,1084342.8317916037,1093479.2971968665,1090745.0235956404,1061773.391467258,1056779.4874404662,1086374.0223650704,1082050.1252587738
2019-11-22 07:00:00,1145774.5810773058,1148228.7126769726,1155125.70005075,1154327.5417189093,1126307.8859221945,1119030.853148282,1146805.7046735757,1144989.1054042215
2019-11-22 08:00:00,1233242.5464183271,1233609.2290782281,1239096.1480588838,1240420.50038065,1215660.034511594,1208942.6881504115,1229942.2070023722,1230468.6114065605
2019-11-22 09:00:00,1312801.4364676888,1316137.8451641465,1321251.8187237286,1323756.4171456848,1302675.382615261,1297100.5681253516,1311910.7195093653,1314939.7110938816
2019-11-22 10:00:00,1364683.6305775773,1372196.5095874944,1377716.9285366654,1379686.0783622114,1360659.6636482128,1356489.8569760951,1368319.622533781,1372067.579392759
2019-11-22 11:00:00,1390093.0801368358,1393960.107947495,1400126.7611488686,1399984.0572546837,1380886.635469283,1383013.8701969841,1391560.985655589,1395966.7981569825
2019-11-22 12:00:00,1383640.0004151638,1392685.848369522,1399143.574177003,1396164.6117572046,1376193.7738061256,1379509.3292158004,1391354.4787214687,1391045.7227351842
2019-11-22 13:00:00,1375269.6258201562,1387560.0498419306,1393478.4107840625,1387806.1401409202,1367867.7661000988,1371100.398492805,1384990.9505868603,1381413.8972275066
2019-11-22 14:00:00,1374459.3140862775,1389801.027876171,1394136.1422671636,1386282.3760533533,1367587.6748461574,1372683.3350064824,1387581.4857685033,1382474.4966845012
2019-11-22 15:00:00,1391662.4380357643,1395356.7225669173,1397238.0487493968,1387674.3973426411,1369937.2081529505,1380591.0645200366,1393431.8315084714,1384909.3810003884
2019-11-22 16:00:00,1390169.4389472161,1391303.0958775277,1390443.549442007,1379659.340402142,1360700.8999597263,1371509.9136996751,1391261.8326780845,1380516.6999284225
2019-11-22 17:00:00,1367671.4288752258,1368833.8492165483,1365740.8052692583,1354555.5948891167,1331801.0962303968,1341123.1704550278,1373174.2772175428,1370088.9657674287
2019-11-22 18:00:00,1332016.2386542046,1330801.1841003217,1326580.8474906597,1316183.8460772622,1288734.2242606487,1301334.4242647756,1338364.3247710317,1335611.388376871
2019-11-22 19:00:00,1296833.9250120702,1288070.0969478567,1283848.5142163944,1275331.036543822,1244738.8932392166,1264279.7911818014,1300104.2876981627,1300061.715234253
2019-11-22 20:00:00,1263228.189997154,1249738.8388445391,1246025.3761076946,1239763.3428583175,1208845.3644293945,1235055.1863790501,1266428.726865598,1270202.3884145494
2019-11-22 21:00:00,1230048.609461423,1217099.8759682586,1213522.933077707,1209019.8112196585,1179819.8731581185,1206557.9189208548,1230116.4478661132,1231069.1783197026
2019-11-22 22:00:00,1197972.839473197,1186131.3809376939,1181740.680496278,1178158.0998051325,1150838.1294612992,1175089.3941269587,1198903.8954421498,1195715.335602097
2019-11-22 23:00:00,1164733.0650466513,1154284.3414433002,1148193.3701321846,1145135.1540991594,1118552.9374004505,1137875.0893650148,1169840.5977957188,1167367.1176839573
2019-11-23 00:00:00,1073311.6893179053,1127723.327023476,1115794.894050335,1114506.6447097666,1090157.2715515152,1050424.0034494628,1076627.5443645155,1069667.4359334342
2019-11-23 01:00:00,1054725.150909972,1102260.931336886,1088612.1318836776,1088774.8265084394,1063896.8740082872,1023593.2594779559,1049254.3206452134,1042450.5838174024
2019-11-23 02:00:00,1039497.9179315342,1082276.8770006069,1067391.2653053757,1069255.7146198594,1044022.3102798075,1005317.2336650735,1030743.5461178011,1025180.43379428
2019-11-23 03:00:00,1020289.6212892703,1065584.416676267,1049349.5097494032,1052588.5557271584,1026644.5748175055,986378.3006864156,1013339.0819993502,1007813.5487290429
2019-11-23 04:00:00,1010009.6926587755,1053283.0356874226,1034854.709168033,1038912.7858305157,1011333.1533368572,974638.795472365,1002522.6173137219,997831.8128407934
2019-11-23 05:00:00,1018269.6800631688,1054306.2750678288,1032710.8791313708,1037358.7543190923,1007710.8031958882,975310.2588643926,1003788.0629744763,1001491.9536822203
2019-11-23 06:00:00,1039362.9088960896,1081509.8500947386,1056492.225409017,1062007.3321584975,1031431.6341693427,1000285.8405750812,1032792.2878640008,1029174.0298179481
2019-11-23 07:00:00,1098940.6763949066,1140379.3920557122,1112788.166701814,1119561.4778497838,1090562.3742274186,1057800.8617671651,1088078.5313583731,1085350.0061603475
2019-11-23 08:00:00,1190526.388941285,1220023.181264129,1191432.6961857725,1199367.340076125,1174210.585748154,1149153.193448253,1169046.1475212602,1169655.6163094968
2019-11-23 09:00:00,1270760.4155985725,1296014.6376774986,1267917.3028019571,1276182.7818816798,1255249.256898505,1240119.4416047982,1252175.0967938795,1254717.2914626817
2019-11-23 10:00:00,1322879.868931944,1344838.2137568556,1318026.7687308008,1325389.660296635,1307027.2618283073,1300178.501632144,1307907.828791089,1310877.6678837994
2019-11-23 11:00:00,1337184.5319534645,1358909.5327369352,1333398.1897856996,1338821.0243264555,1320887.7066855454,1316122.5500680364,1324649.0134756414,1326370.301513777
2019-11-23 12:00:00,1332612.6528124386,1349747.245948858,1325077.5975513896,1328080.9308736166,1309754.7871346716,1310898.4678195817,1319117.185474114,1318359.5020776568
2019-11-23 13:00:00,1321428.5005134249,1336725.3235444932,1312265.4709749587,1312848.3989935694,1294994.957493807,1301893.52819162,1311000.649732525,1307377.6304188808
2019-11-23 14:00:00,1316960.5094839488,1331159.0546468138,1306205.867877573,1304578.8691681474,1288340.4170563635,1296820.3018920447,1307062.705487848,1301120.7012845047
2019-11-23 15:00:00,1319278.540116197,1329039.8715078195,1302881.3172809938,1299401.4878273904,1284404.4355511775,1294814.1166504417,1311105.5356286915,1308610.7403240043
2019-11-23 16:00:00,1314276.514244989,1317465.6479261192,1289634.1455053526,1285019.8051895183,1269001.7156378967,1282454.7697850796,1300670.8793301156,1296780.084216329
2019-11-23 17:00:00,1280652.026222567,1287630.7060368666,1258291.8496754721,1253784.5065773001,1234109.8724354594,1242869.1264958065,1268983.6056575743,1264193.4930729105
2019-11-23 18:00:00,1244476.1152385778,1242363.8243744173,1212474.8900351794,1209574.0477475983,1185309.2372398938,1199597.9790514752,1227414.5364121932,1224983.020744618
2019-11-23 19:00:00,1198302.9289612563,1192515.91669128,1163452.17460105,1163255.573703852,1135931.2249878598,1152935.4671048138,1180580.2748165638,1181449.7405849511
2019-11-23 20:00:00,1151173.2592360578,1147242.4236835912,1120039.241895132,1122678.2539115513,1095083.0938820594,1113805.4984995038,1139357.6176255695,1141891.3901344722
2019-11-23 21:00:00,1114714.6388761278,1107996.976629738,1082769.0624602023,1087449.7308707403,1061583.9714684726,1081377.1755020588,1098029.8349398677,1098053.2637911928
2019-11-23 22:00:00,1072522.4808073493,1070977.571383823,1047007.6369956477,1052680.4348062533,1028651.2824882417,1044685.7605928761,1063124.0783716873,1062461.6424121337
2019-11-23 23:00:00,1038285.0740499147,1033811.1604178209,1010249.1886715927,1016374.855803108,992987.5168562299,1008866.8616384151,1028705.4167988776,1027025.0238449208
2019-11-24 00:00:00,987563.7874362301,992221.4040204978,972722.8189094575,979654.5897391145,960534.1258367022,969474.963445101,982040.4548089488,985653.2208066871
2019-11-24 01:00:00,953626.865808393,963229.7303349274,943935.6864972805,952120.1825453406,932290.8034137816,935343.3386772296,953307.2812674025,954323.8266597494
2019-11-24 02:00:00,933126.5718136311,940532.1344048379,922017.0901863262,931581.8182877693,911185.7444644053,913914.833090612,931406.8772141336,933907.2080311542
2019-11-24 03:00:00,919099.0936379441,921795.6302901192,904216.067096656,914665.5463074904,893336.1504463366,897461.0993922518,912091.1423552883,917748.910823174
