Time,Prophet 30d,CB Model 30d,Prophet 60d,LR Model 240d,LR Model 30d,LR Model 60d,LR Model 120d,Prophet 120d,Theta 30d,Theta 60d,Theta 120d,Theta 240d,CB Model 60d,CB Model 240d,CB Model 120d,Prophet 240d
2019-11-23 03:00:00,1036627.4789471807,1044550.5937429643,1028105.6955388234,1017201.14436642,1023921.7488181124,1019641.4934906567,1012834.1591177054,1016867.9317618578,1067531.2740728278,1067294.0986764338,1068095.578811479,1067222.4119597902,1041964.8551810374,1042358.0813682883,1041275.2780812565,1003720.7947603834
2019-11-23 04:00:00,1027072.6779457799,1037595.0315645842,1013561.2250812472,1005900.7443659889,1012401.4702272909,1008567.0124262971,1001646.9158475499,1007487.0233969714,1062175.4471604377,1062027.3270463143,1062470.1833695793,1061863.417120733,1033765.9388126694,1038606.1938629326,1033704.9099195268,997021.3768690416
2019-11-23 05:00:00,1031530.1216303424,1043361.8763998416,1010920.9263116174,1006892.6107339851,1013020.0302623616,1009771.2039473155,1002941.3491793069,1009786.5622768665,1069230.3206182003,1069206.9555523125,1069659.1007150072,1069555.8904889454,1039087.5908436732,1041108.1024672068,1038455.0756896598,996370.0311955365
2019-11-23 06:00:00,1043863.1418841534,1055653.5529186833,1020937.9481625238,1015732.5748254429,1021467.6390193474,1018815.5010415803,1012086.6925667473,1019532.9730451753,1090360.4882171582,1090663.100072179,1090832.8090536143,1090384.6729490121,1056808.8100234484,1054665.943993056,1053471.6938826572,1004701.1175133239
2019-11-23 07:00:00,1072719.3706970888,1091575.918898316,1050683.799826891,1048335.7878524832,1053675.5341176046,1051514.836900136,1044943.8784189685,1047194.2914643076,1144242.1119072824,1144240.5369690422,1144239.6418378185,1144241.9774599746,1092866.393438016,1092097.8412567384,1090605.736715106,1033861.3309249647
2019-11-23 08:00:00,1143755.7370793007,1163399.1071384612,1118315.5401113597,1121907.4103673054,1126872.5882885547,1125258.8042241887,1119141.5080954328,1119173.3198748557,1241062.6735160807,1241217.6466954136,1241793.0642960668,1243573.5811853923,1164654.2693178884,1160610.4651076687,1166165.7670363456,1109827.2795427127
2019-11-23 09:00:00,1227339.9700444702,1248174.4176810037,1197575.0009025277,1194540.9986477497,1199323.1207439825,1198030.7671892121,1192285.9679333507,1202407.136693667,1325579.5806171908,1326104.616859937,1327345.0164503607,1330088.884853217,1248933.940695967,1243696.7193512141,1248781.7568972872,1193658.9445963001
2019-11-23 10:00:00,1288241.6660696522,1297779.4229403168,1252849.0097401803,1245305.44182838,1250166.2315808241,1248879.4886082977,1243430.1699841353,1257660.3968322661,1378328.746401072,1378974.2902110748,1380296.5495186152,1382340.783949597,1301655.064942272,1300604.4181416775,1300225.537831847,1254584.4298519595
2019-11-23 11:00:00,1303818.0218695449,1320674.9610033869,1271937.583083528,1258430.0920508036,1263645.229517518,1262106.6806842943,1256799.0943125994,1273987.3901877042,1395098.9130798418,1395816.3838185973,1397619.4609611952,1399148.8865544905,1321613.4240813267,1321355.2828628495,1317566.366253154,1270132.0521197224
2019-11-23 12:00:00,1300325.2110952437,1319205.6267146554,1270394.3950887746,1255333.6943834685,1261078.1200039508,1259157.9146188025,1253933.267933182,1272383.2662728166,1394074.0757879906,1394737.7517085867,1396970.7250044313,1397960.2755836975,1324215.2272780822,1315306.1939600564,1317567.554687221,1272763.6898186794
2019-11-23 13:00:00,1296905.6554468367,1311649.7686679375,1265110.1192159643,1249420.7155836686,1255560.4503509384,1253248.8041706413,1248224.3793692845,1264195.545917792,1383941.108533382,1384686.3818586948,1387407.2363068794,1387801.382818799,1314518.0253968083,1305496.5001243388,1310055.0186276955,1263529.8912793614
2019-11-23 14:00:00,1298208.3328869583,1307237.1819250304,1265518.5474025696,1256439.764149178,1263027.6754725722,1260376.9427900221,1255666.5500357782,1263462.2566999989,1391755.6477444342,1392685.266710806,1395754.3533918704,1395284.362917065,1308230.9670537584,1300600.087930812,1303225.46882391,1265753.9954901042
2019-11-23 15:00:00,1293224.0903407363,1301784.566820231,1256265.9859928712,1256525.0594980011,1263428.770869367,1260551.9536939485,1256204.6542675279,1257466.1982628244,1389164.391829715,1390207.2140235363,1393454.6004494918,1392525.5589038923,1300277.9529272334,1293622.8193544915,1296216.1986829967,1252702.4403197146
2019-11-23 16:00:00,1282016.3013108352,1288750.2395105762,1242901.9195166447,1248763.032138469,1255856.3074481948,1252811.155268983,1248721.8040875746,1242987.6866446522,1378361.6900078016,1379227.7189999153,1382278.8299191275,1380973.425134767,1288384.0211137414,1283552.8267091701,1286482.023679094,1238016.7446220268
2019-11-23 17:00:00,1257090.4455940763,1270288.8563747448,1221930.821972178,1236871.2983600637,1243900.6268382599,1240821.8165404568,1236872.8778282371,1218742.3535101197,1353800.2205973004,1354720.5108520358,1357052.552671564,1355587.4440257067,1268132.9921265938,1263676.424751573,1265253.4345088701,1206595.0353866925
2019-11-23 18:00:00,1250393.981196767,1245859.6771655304,1211756.7932875685,1222246.6511247137,1228804.701711609,1225808.3818001247,1222008.371548021,1205161.7804264987,1323344.720014807,1324945.0342552103,1327588.749772451,1324987.9592843098,1245970.505610894,1238270.7923559635,1242305.6931230128,1188052.567523471
2019-11-23 19:00:00,1210616.3742426392,1223392.7135502931,1177576.8767465716,1187265.783868836,1193391.4252865906,1190355.2053378313,1186519.1550504004,1178475.396849264,1282925.8338564395,1283615.7676799004,1285910.2375327246,1284350.4434439382,1223169.0264890378,1214911.781893223,1217651.8435016046,1161110.2379631826
2019-11-23 20:00:00,1184829.6571151505,1196040.7383904029,1150031.7535017377,1157008.6377683124,1162597.2828990219,1159734.7658345,1155874.3079297019,1151911.8824653486,1242365.106891138,1242809.6746259104,1244517.7990688246,1243285.8921907004,1193573.954260336,1186395.5435580045,1189606.9105773491,1137512.1550135657
2019-11-23 21:00:00,1165176.6904483738,1169184.7578241748,1131545.0057611403,1136898.6379797831,1142233.5849491768,1139462.8675955413,1135763.301762719,1129957.4134429654,1213841.7827522284,1214082.201066675,1215517.9582843024,1214031.8685799676,1167506.5256589805,1159327.3371668481,1164298.730050615,1122326.651640984
2019-11-23 22:00:00,1132501.9973940195,1146538.4000057115,1102402.893869165,1113115.4355610388,1118648.9229219821,1115787.597640993,1112331.7117082227,1098423.6582294093,1183406.5958490921,1183349.6477796766,1184927.7318959243,1183393.124547525,1143280.9478054275,1137161.6963875014,1142317.8508762745,1094566.364451376
2019-11-23 23:00:00,1112068.8807075608,1120666.496983916,1079708.4710350023,1090442.2744146131,1096152.0641352618,1093186.1622553768,1089848.1205788236,1077658.7695285382,1152671.1910165674,1152377.8364282057,1154348.9033997166,1153461.2336793605,1116873.8968506444,1113240.5103029688,1117896.2994073646,1073828.245005008
2019-11-24 00:00:00,1083890.9447235079,1087176.5542436673,1058201.7745540997,1071727.7142651547,1074348.9097944694,1072742.499602215,1072082.8329063016,1057849.6686152439,1044597.6235376861,1044319.1534208098,1046433.7494381329,1045702.8628505229,1087634.9885188013,1084626.0857525915,1088570.0973605656,1056835.3485574403
2019-11-24 01:00:00,1053452.3194273743,1063711.965006145,1034098.7236530223,1048721.117307385,1051350.9166661962,1049743.8969567716,1049172.4460691381,1029969.6160028479,1021559.9248153553,1021354.5535314422,1022898.9246503776,1022193.180166581,1063804.2000818867,1060458.6527390315,1066056.3417822227,1028855.0768088248
2019-11-24 02:00:00,1039366.0865322648,1043367.2009329749,1017941.8268845313,1026992.671685036,1029845.3959265058,1028164.0555968512,1027515.638375583,1015544.0817240844,1003739.344053476,1003464.7890073559,1004500.2515601255,1003473.4879701644,1041325.812535763,1038360.6488748358,1045011.5989614788,1010744.6478081421
2019-11-24 03:00:00,1024412.492742266,1025039.8774559163,1004524.1087121712,1009515.7368819009,1012528.1570300068,1010802.3840937875,1009993.4918325705,1004270.7774317241,991273.3990703754,991047.5536243363,991780.2989819992,990957.7626959115,1021426.8215137951,1021714.5575976231,1027280.7432584261,997055.1921045876
2019-11-24 04:00:00,1007651.3873489724,1015621.6443715837,990637.1715571788,997794.4395197029,1000858.4727844528,999140.6060359048,998157.1780360291,992873.4966455273,986288.9589766669,986146.4938433835,986548.4216740952,985974.6725768964,1011470.0571221542,1011509.8017437652,1016710.3304412789,982227.4478192644
2019-11-24 05:00:00,1005663.8556819973,1013775.7806794904,989033.7474868644,998782.1591649242,1001928.3104242756,1000356.4726659433,999296.6001739642,992249.91356603,992846.3604805791,992818.9021371409,993228.6135164564,993120.4941242855,1009467.0621359904,1010227.001236368,1014613.354765278,979338.769916633
2019-11-24 06:00:00,1003248.0483661578,1019583.7330895985,989350.8496816714,998316.1478999931,1002026.3661706859,1000459.4244906906,999342.2266934004,990553.8651937414,1012454.1040247837,1012729.4513245123,1012878.9863369998,1012453.1035934207,1014533.7091215077,1015650.9300431644,1018400.7095905497,973260.4451627639
2019-11-24 07:00:00,993320.7347483392,1028579.0595340919,981966.7193166687,998978.0630609023,1003776.5494007745,1001952.9496305144,1000798.7805007582,984301.0259347884,1062418.7848012364,1062417.3049735627,1062416.48987309,1062418.7826651118,1024626.5540730958,1026025.0993275295,1030049.1206542173,966734.975412825
